Sr. No., File Name, WebLinks,HTML Content,JS Content,parts,Vector,Label
310,0310.e43b2f0e48c428fa52100f29a9e0d5ac,0,0,0,6,-0.0005161661,0
311,0311.de3984f9da9dba841ba515681fa065a6,0,0,0,6,0.0001651803,0
312,0312.d17a25919e7985a270c6fdee37a8f83e,0,0,0,6,-0.0003807595,0
313,0313.6668b975a285edaaecc0aac3b36d3fa8,0,0,0,6,0.0002104776,0
314,0314.105a762fc4c2f6b46bc40fdbd14e5754,0,0,0,6,-0.0002890394,0
315,0315.15b9ae14057d961ba4ccec2283b8d90a,0,0,0,6,3.7504542E-06,0
316,0316.0b7a8e1acbd09115574dc58120d93000,0,0,0,6,0.0001239282,0
317,0317.6db6d4e89fecd143caaf99e030792bd1,0,0,0,6,0.000314227,0
318,0318.839e0c92ebdd46043e20fa8c2846284d,0,0,0,6,-0.0004106943,0
319,0319.d519b69614d9182047e448e4d96db712,0,0,0,6,8.672909E-05,0
320,0320.6c54ea1bb991c6fae395588219cfce37,0,0,0,6,0.000005562,0
321,0321.b100345ae7b5e980f41d9c6e0ff3159a,0,0,0,6,5.5176424E-05,0
322,0322.1f9c23ccba1c0408c648f6cb0b392e93,0,0,0,6,-2.4905885E-05,0
323,0323.d28819c84ee48388f5a58021028385dc,0,0,0,6,-0.000077742,0
324,0324.d425c24d444091807e283e66449853b0,0,0,0,6,7.948057E-05,0
325,0325.2de3d7f6cb27edcb0bcc965b3353a5ed,0,0,0,6,-0.0002840694,0
326,0326.703aa5be82f6586d348723b732176418,0,0,0,6,4.6617942E-07,0
327,0327.bf6719c9c1709b6da832232acb1ee97f,0,0,0,6,-4.6057856E-05,0
328,0328.dd38a12b955002695e7a0ec81129b043,0,0,0,6,3.5075143E-05,0
329,0329.0479ba224116953d0c94c30edbc91b55,0,0,0,6,-5.6855184E-05,0
330,0330.5bb543263217abfd949c7c2060ab0a7e,0,0,0,6,0.0004286716,0
331,0331.f9bcb003e6d1710da66b329d2eba303a,0,0,0,6,0.0001153496,0
332,0332.daed28f33b65dd9f1c91fa3737d21340,0,0,0,6,-0.0004469168,0
333,0333.b702dbd33bcec7b614b9f223b2487688,0,0,0,6,-0.0001602144,0
334,0334.c59bc33795d3a1b56747297a900bd0ce,0,0,0,6,-0.0001245156,0
335,0335.fcbba7ed1ebfb6dc83ba2f65d555240e,0,0,0,6,-1.0585941E-06,0
336,0336.d8d6d93ff9918e7a6b4b83a5bda3043e,0,0,0,6,0.000029708,0
337,0337.9ae9f15c4dceca867140e95cad506234,0,0,0,6,1.6201095E-05,0
338,0338.b09f1384db1376a00e1c885adf9a1e05,0,0,0,6,-5.8857124E-05,0
339,0339.45c8c8ff5b106eddd657973d07462c82,0,0,0,6,-0.0002398798,0
340,0340.aae9e33fb151ae061354b8cfe9f90b3d,0,0,0,6,-0.0001539299,0
341,0341.e8a70f3df9757b1df7d8e36de3e01b0d,0,0,0,6,-1.1883497E-05,0
342,0342.16612b49bb48a41b6bdba8dff6bb2399,0,0,0,6,0.0001319669,0
343,0343.6e7c6e5766528e1cf49b6dfb904b8182,0,0,0,6,4.1429408E-05,0
344,0344.df8e2450d47669cc5ae2a6e2c0cce1a5,0,0,0,6,4.433239E-05,0
345,0345.c30e766af45337ac505a52ad592ab954,0,0,0,6,-0.0001534563,0
346,0346.99d1bb3416a43eaa05b6162d7f38eb71,0,0,0,6,-4.2422453E-06,0
347,0347.0e43f8ba3aadeed419f512188e5d8aa4,0,0,0,6,-0.0001306739,0
348,0348.3b405d7ce51b88004e6106862f9e3ac4,0,0,0,6,-0.000047124,0
349,0349.1f77fea2fe759b72c8f29740558ffae8,0,0,0,6,0.0002014052,0
350,0350.dabd503455d16db68a0e4bad24ffc736,0,0,0,6,0.0001049984,0
351,0351.a7381397d31e8511581dc5cd59f39959,0,0,0,6,0.0001144984,0
352,0352.632edfcf333b87a4994c49313b4d515a,0,0,0,6,-0.0001653914,0
353,0353.f4c84bdca20621cd5aa9bf8d6210e0b4,0,0,0,6,-0.0001371808,0
354,0354.297d496266df9171aace690c7483f35c,0,0,0,6,5.0732655E-05,0
355,0355.2d1f5d2164caea679047233e08a10a58,0,0,0,6,-0.0001124656,0
356,0356.b70fca5029fcd82a09ec6b960f4920af,0,0,0,6,-7.103272E-05,0
357,0357.1dbdc4d7a9e7e290455af62c1df78649,0,0,0,6,-1.4230779E-05,0
358,0358.b93b0089eb452cabfbaa0a77cb3461fd,0,0,0,6,3.5383198E-06,0
359,0359.7f80dc1df7de3b5121e43f29f0a9e911,0,0,0,6,-0.000090043,0
360,0360.f47b9aa1071c95031d17821c25d3de78,0,0,0,6,0.00002442,0
361,0361.36332081025aaf122520737c26461a88,0,0,0,6,-3.2779404E-05,0
362,0362.1ce94200cfcb544dc62bbc1134c8676e,0,0,0,6,0.0001884629,0
363,0363.52461bc133cd3bf0b95a4e40ddb28a7e,0,0,0,6,-4.800934E-05,0
364,0364.558e46276655a18fd2be3beb81c945c1,0,0,0,6,0.0003195785,0
365,0365.5351f6327efeedb441147904b04bd96a,0,0,0,6,4.311741E-05,0
366,0366.a26fbe93fe54eeac188cb8ce2d96460a,0,0,0,6,-0.0002960827,0
367,0367.b5b7e46c0cd3cee620aa699eca0359c6,0,1,0,6,-0.0002410814,0
368,0368.85ad0c76c076fbb624c7adfebc928d84,0,0,0,6,-3.0996594E-05,0
369,0369.7027b551cd8af46e011e2f2c53da03e9,0,0,0,6,-0.0001882545,0
370,0370.de5338e5d218cbd21c5eab37794b3d47,0,0,0,6,-1.420048E-05,0
371,0371.9d01da72c49d57814fa8a37c7b981bf1,0,0,0,6,0.0001353942,0
372,0372.4350700fc8877e7f9b9f262d88c66a7c,0,0,0,6,-6.92279E-05,0
373,0373.24b5313473b0c23decb6632ca5e22237,0,0,0,6,-6.92279E-05,0
374,0374.ee8aa01327991442d06f41641b7b2fac,0,0,0,6,-6.92279E-05,0
375,0375.54d0a570b81851127b73cebb8741a2df,0,0,0,6,9.498466E-05,0
376,0376.c0225fd19682f7ac58d090b6528af380,0,0,0,6,9.639812E-05,0
377,0377.59c36dc5f85eeda650abcec0bf3ced32,0,0,0,6,-0.0003458575,0
378,0378.933eac5ec9a3ef912c40c6a30a11e07d,0,0,0,6,-5.904285E-05,0
379,0379.c363b44b5543959823a61e9d7c1a7252,0,0,0,6,-0.0002603441,0
380,0380.7479693323d404f78e18d20d3b677e14,1,0,0,6,7.7807235E-05,0
381,0381.040644bb43a533c43f40361bd1d35355,0,0,0,6,-4.7296588E-05,0
382,0382.2572938f55199fad41fe22683d469d00,0,0,0,6,0.0002243935,0
383,0383.62511f9f1c1817dc6df14eb4912163c2,0,0,0,6,5.7692916E-05,0
384,0384.7de3630b963522fb78746aaf543529c0,0,0,0,6,-0.0001132744,0
385,0385.86c7c23ec4e9892f6bbfa377760fd303,0,0,0,6,-0.0002084461,0
386,0386.8c0d37a52e39414045665d969233d6eb,0,0,0,6,0.0002608825,0
387,0387.38b98a83546245da45d8aeb3ff4b1098,0,0,0,6,-7.16117E-06,0
388,0388.c91d0f2ec4ba6d7647a48ebe7cf2f736,0,0,0,6,4.2984397E-05,0
389,0389.1fe03acd5f135ac67ed7a7f35c4b3347,0,0,0,6,-0.0001384562,0
390,0390.d1ecb44eef90f33245ee0835d94e80ad,0,0,0,6,3.4780493E-05,0
391,0391.e1f15b5f5a6dbbb8cde6571055be3127,0,0,0,6,-0.0001053446,0
392,0392.2763fc795021223f9cfc870a5ce0bc25,0,0,0,6,0.0002223023,0
393,0393.0b4def24fd1835de40d83f2a8e43bd7d,0,0,0,6,0.0004114152,0
394,0394.1c86a541cac55ed69e47b32b325352cb,0,0,0,6,0.0001034568,0
395,0395.9974c2f067b24a73a2cd3f9d1af21e57,0,0,0,6,9.0547626E-05,0
396,0396.0922332b5ca3f934481ab4c275a79001,0,0,0,6,-5.312293E-05,0
397,0397.bdea17c7f90068a763d191914770f6d6,0,0,0,6,-0.0001635726,0
398,0398.d44804f613ef8d8ddd5ae7aa8329c1b0,0,0,0,6,-1.9452827E-05,0
399,0399.20be4fa82cc4b6342cf49fc6606c492e,0,0,0,6,-0.0002098708,0
400,0400.bc26e5bca8b09db7b496d47715baacad,0,0,0,6,5.3661937E-05,0
401,0401.9ab0bcc81e70d6930acfefc2854a0172,0,0,0,6,-0.0004278416,0
402,0402.a511fb74deca95f59d4eff5daa45a9b8,0,0,0,6,-0.0001587114,0
403,0403.1e5eeaca6a82f4eeccc65c179efe2c7c,0,0,0,6,-0.0001147832,0
404,0404.eceb4a64a9ef4c1d738782efde23c09b,0,0,0,6,0.0001203347,0
405,0405.ef8e0986c113ddf12faa7c1a05ace625,0,0,0,6,-0.0001250665,0
406,0406.9f6672caace4903c3d6180f2e95a3153,0,0,0,6,0.0002270188,0
407,0407.3436b9e83d36200b38a97b7fa179b6aa,0,0,0,6,0.0001012859,0
408,0408.3e476c9b90944c3b5fccdb2055bce897,0,0,0,6,0.0001400499,0
409,0409.7fdf4f0f8aad0b0ad4654b10afae9225,0,0,0,6,7.1899062E-06,0
410,0410.a5e658e20b48409116fd339f5a8473f7,0,0,0,6,-0.0001256069,0
411,0411.315b5c32101916ae2192760585b71763,0,0,0,6,-0.0001501002,0
412,0412.a141da0849f5295c2a6230fd3ed9647c,0,0,0,6,0.0001065367,0
413,0413.c4ecec1b9ca5e6bd1fd9bc7fa6c29b2d,0,0,0,6,-1.5437708E-05,0
414,0414.06408c603660212989180dd086b0f460,0,0,0,6,-0.0002539697,0
415,0415.6dfea45b8aef7d6ef6a462974d61ce3e,0,0,0,6,-0.0004007606,0
416,0416.6071df16fc9f7c45f65163f5b10a16d2,0,0,0,6,9.479172E-05,0
417,0417.74bf147587a49c58a67490c0211f7928,0,0,0,6,-0.0002516345,0
418,0418.c0b6aa880f0653a8cef85a9bfb1af86c,0,0,0,6,-8.1688624E-05,0
419,0419.baeaada19ebce19874d17d5ef73ced0d,0,0,0,6,-1.7993307E-05,0
420,0420.be62f32c2be92df5f22deacf5c399407,0,0,0,6,-0.0002699349,0
421,0421.4df8b9eebae5cbf2d5213e2040d21c9e,0,0,0,6,9.8298406E-05,0
422,0422.cf8753c2ab03fedf1c9a2d8fb1c1578f,0,0,0,6,-2.8107268E-05,0
423,0423.353c3de8f5c7114179771f9b44e70b9e,0,0,0,6,9.55734E-05,0
424,0424.607e8523fa3516a6dc513c8a20682fc3,0,0,0,6,4.1188287E-05,0
425,0425.bc356b284544c185e4ac9e11f4ec1d4a,0,0,0,6,-0.0001619633,0
426,0426.9239b06238f5128c209bbdd252e0fb8f,0,0,0,6,-0.0001610529,0
427,0427.0a5cdbfdb46be2bfac7cff1cae89dc25,0,0,0,6,-0.0001548072,0
428,0428.de24142d3236bb96f3ef6542c7dd98e8,0,0,0,6,-1.9893583E-05,0
429,0429.507724a2bf64d0cfb77a9521b6e7c616,0,0,0,6,-0.0003102517,0
430,0430.4e314d3f69d885ce2c18d2e64eb72a1b,0,0,0,6,2.090537E-05,0
431,0431.26f19fa47fab85e813b1aba8ff6139d6,0,0,0,6,-2.344689E-05,0
432,0432.4428728444aeb681db1d4382bfeb8d02,0,0,0,6,0.0005782117,0
433,0433.17677985f6ef28591870fe906db93f8b,0,0,0,6,-0.0001061764,0
434,0434.0f6c124ba411ccbf48ed5ff2e19c4603,0,0,0,6,5.8185393E-05,0
435,0435.7d06c898a16be4efbfbdef62c347ab59,0,0,0,6,-0.0002250151,0
436,0436.e455bb708c5f690f929aa5359a0a1411,0,0,0,6,0.000243568,0
437,0437.b5837ab1d2b764157464b0557b4aad93,0,0,0,6,0.0001346463,0
438,0438.2c8e5278416ba90daef0c4874b5f00bb,0,0,0,6,-7.00091E-05,0
439,0439.44081ab02df438a46002b412aee32fbc,0,0,0,6,-6.039905E-05,0
440,0440.59f6365d96fda96ac8b48059358e18b0,0,0,0,6,-3.954283E-05,0
441,0441.ceab9dcbd4892de96af3e38b96205f54,0,0,0,6,-6.800273E-05,0
442,0442.91893de42b92445e8dc40a3900809439,0,0,0,6,-8.3351915E-06,0
443,0443.9a9e4c025d607ce0c5d103c02ca3c178,0,0,0,6,-2.5487393E-06,0
444,0444.58dd409fb0fc0d853c6b9042560c6ae1,0,0,0,6,-0.0001781188,0
445,0445.bca3c6c6a0dc8f7e0c3bd140936897a8,0,0,0,6,-0.000080699,0
446,0446.321425772cd75481e72bd8c30d1bd78c,0,0,0,6,0.0001978666,0
447,0447.a195d9d55e47f858ccf5755550258b40,0,0,0,6,0.0005015313,0
448,0448.5f7f638ed6f6f14736efc14439d6780a,0,0,0,6,-2.5803718E-05,0
449,0449.4166ac284c694dba775d01cb7f667947,0,0,0,6,-0.0003783263,0
450,0450.8c49e2b6003571f6fa2911c172bec2c9,0,0,0,6,0.0001604585,0
451,0451.91577b6958781643d55de1d239570131,0,0,0,6,0.0002077672,0
452,0452.3121141cfedff2994e3c2db2249dd6c7,0,0,0,6,0.00004058,0
453,0453.783e494dbe429698f152a49c0ff0d719,0,0,0,6,-4.8063583E-05,0
454,0454.c215b0f3f009fca9e6f019a5cbd00765,0,0,0,6,-1.2090627E-05,0
455,0455.f738e592a578bdfe866563c84443940e,0,0,0,6,-2.284331E-05,0
456,0456.6902449f33fafc3cf77ec2d4e2a3851e,0,0,0,6,6.0631137E-05,0
457,0457.dc1691cbb334cc33a1f1eb3060b8e02e,0,0,0,6,-5.1225164E-05,0
458,0458.0b0d38bea678ef5d832293332cba1fcd,0,0,0,6,2.0423091E-05,0
459,0459.2c0709ef91a247c38217a7f881c26c42,0,0,0,6,-8.903214E-05,0
460,0460.635d9fbb23dbfb74a99d95e6ebd44c03,0,0,0,6,5.441619E-05,0
461,0461.7609029b07acf65f40bd93882aa35887,0,0,0,6,-0.0001234439,0
462,0462.6b066ed01f1856371a7ca52580774a20,0,0,0,6,-8.903214E-05,0
463,0463.c5c77cc5a816139109a96702b323b6b3,0,0,0,6,-2.811629E-05,0
464,0464.9699fdf835af939a7e52e229a2d62d8d,0,0,0,6,-0.0001344734,0
465,0465.e7cf144bbb6013653c38e838fd68f581,0,0,0,6,-0.00029867,0
466,0466.831f4b97805c8e03cf6630716309e89e,0,0,0,6,-9.402913E-05,0
467,0467.2c8e19f45e0110db44dcda8529f10676,0,0,0,6,0.0001272381,0
468,0468.0b81ecd8710adb4c1ed9920b5fd03e88,0,0,0,6,0.0002077919,0
469,0469.8b40f778677e8d001ca14bcc4268b41b,0,0,0,6,-6.4315274E-05,0
470,0470.d5ad7286cd913b0cfdff5b954b9338ac,0,0,0,6,0.0001367257,0
471,0471.55f1c6122fd60d151c2c42182ecb734a,0,0,0,6,-0.0003193225,0
472,0472.7754e8093e51b661160153403b2915c4,0,0,0,6,-3.39034E-05,0
473,0473.c16661c43da07d0a3a9baaca5e14292d,0,0,0,6,0.0001195496,0
474,0474.0b5f82aa1324baf9cf718849c48d679e,0,0,0,6,-9.5290896E-05,0
475,0475.d5afc23cfec40c4cd65198f1e88a193d,0,0,0,6,-2.1238384E-05,0
476,0476.ef07b997be9a011cba687d11ce274756,0,0,0,6,-0.000034613,0
477,0477.b7958d4d9cb312c16965859705826a7e,0,0,0,6,-0.0002857916,0
478,0478.41ae16e74ab25e02113c5da21efd2804,0,0,0,6,-0.0002608573,0
479,0479.0af91f2b2adbdfb00edf424dfeedfdaf,0,0,0,6,-7.1949195E-05,0
480,0480.ac223ce8c5be563214bdc8e3af2a18b6,0,0,0,6,-0.0001357185,0
481,0481.3a50c09230e74743965ddec5ad754fa6,0,0,0,6,-0.0004531023,0
482,0482.b16742fbfb4ed41734f06279232dd8b0,0,0,0,6,0.0001242041,0
483,0483.fd69b8130b575cf7522607fc37d2549c,0,0,0,6,0.0002108327,0
484,0484.9c63b894f85b12f32ad5e5b97cd5c49c,0,0,0,6,-0.000096806,0
485,0485.4657c96dd864d02d6273cb268b631015,0,0,0,6,3.0035855E-05,0
486,0486.62b08ccbd58add2e635494c114f1173b,0,0,0,6,-0.0002711131,0
487,0487.dfff66b5d13f537cc4535d860d297c0c,0,0,0,6,-0.0001518763,0
488,0488.8fddac859ba93d27a041fe770be65d29,0,0,0,6,-0.000292973,0
489,0489.73eb492555409d2c07aed7c524845d8c,0,0,0,6,5.9820173E-05,0
490,0490.f05cd53148e296861dd5c9f5df9a6225,0,0,0,6,-0.000184935,0
491,0491.4d902a53799cc4c52b72c0c41367a96b,0,0,0,6,-0.00051729,0
492,0492.3aa3aaa0ac9343fd1aa11864e8c281b1,0,0,0,6,-0.000508277,0
493,0493.5517cd8d833b17156176a79149073a46,0,0,0,6,-0.0002585693,0
494,0494.cd5e6c1b93cf9492002689b4ea2e8520,0,0,0,6,-0.0001751017,0
495,0495.5c4fb5aab57f610e00c4d3b951216f16,0,0,0,6,-0.0003124098,0
496,0496.397e015dabee7ac3c6e655ad9bf66052,0,0,0,6,-0.0001216125,0
497,0497.d2e2ede58f425a59fef51395e0248b1b,0,0,0,6,7.953847E-05,0
498,0498.5ab81a2472012da0dca18090925d6524,0,0,0,6,-0.0002258448,0
499,0499.48dbec905e8b9da9434b9802132576c1,0,0,0,6,-3.165833E-05,0
500,0500.26e81584fd9c739be4898acd4870143e,0,0,0,6,-0.0001765216,0
501,0501.343d33b8816a38b17fa642fbf07457fc,0,0,0,6,-0.0010190213,0
502,0502.9e78d7d003ceeef52c70ac7e7b786ef9,0,0,0,6,0.000372753,0
503,0503.5364d68940343b854595410487aaa1ba,0,0,0,6,-0.0001441091,0
504,0504.0e89cec7d885514336483e016e07ccec,0,0,0,6,4.365371E-05,0
505,0505.724c1270fd6c1382c93cc208c05dc9dc,0,0,0,6,-8.0014885E-05,0
506,0506.8ebe39ef91080b2445bef0118d7c9b0c,0,0,0,6,5.1174524E-05,0
507,0507.3e5a5811fbfca49dc665f982e81ea271,0,0,0,6,-5.6060908E-05,0
508,0508.4f7509bdf6a597ddb34f15df3bf2c227,0,0,0,6,0.0001305648,0
509,0509.905ad1e9516c02082472a79f474f726c,0,0,0,6,-5.6060908E-05,0
510,0510.4c08a0b5d860b948679e50edc7220e02,0,0,0,6,-5.238615E-05,0
511,0511.7c59aca5d737ae0f1a94b8e08d5def67,0,0,0,6,1.0592538E-05,0
512,0512.17bff8553d7e8f6c668166afe149795b,0,0,0,6,8.7758446E-05,0
513,0513.c04bc05369ac4583d82e9a6b6ffc3972,0,0,0,6,-0.00028797,0
514,0514.ddb5b986101b81aa277dda7a6032019c,0,0,0,6,-0.0002174439,0
515,0515.7c5179be4289820f5b060e1ff2a38ab3,0,0,0,6,-9.851574E-05,0
516,0516.3b4b9b147de3e2b7ee1ca08792a9d948,0,0,0,6,-0.0001074136,0
517,0517.a379a642533f85c04e63d9f3a0813b63,0,0,0,6,0.0002363747,0
518,0518.def6dfc3c2204dda12270b0ca97f0fc5,0,0,0,6,8.7758446E-05,0
519,0519.3a28a99fa8dd275d13742144dc05ff57,0,0,0,6,-1.9298384E-05,0
520,0520.db2ae930623e1db4c9cf60676f96c4e5,0,0,0,6,-0.0003208701,0
521,0521.56b24a33e65cd045de37e6bec5ec30e3,0,0,0,6,5.401214E-05,0
522,0522.19fc2c700f36b246f3e1fb0807ce03fa,0,0,0,6,0.0001733115,0
523,0523.ae1df35c0bf85f059e5a08b9b7453999,0,0,0,6,-0.000249754,0
524,0524.1276996048a3e02ffbed1e2df5d13848,0,0,0,6,-0.0002669478,0
525,0525.e70ff5bbd69f7400b460ebe5ed77398f,0,0,0,6,-8.856332E-05,0
526,0526.615f918b4860d437577f6aa66c9b37cf,0,0,0,6,-0.0002465204,0
527,0527.fb030532024e5534f13993d88b5923a0,0,0,0,6,-0.0001249716,0
528,0528.bb4c2a959983406354ff8d5b8f499eb8,0,0,0,6,0.0002257401,0
529,0529.39faaedc75738c375b3de0c0a5766498,0,0,0,6,-3.2813445E-05,0
530,0530.014c92ec73f7fcebe322a69b59fbe205,0,0,0,6,-2.7553615E-06,0
531,0531.f459d23aa065d859c1cc4a6b2c19cddb,0,0,0,6,0.0001078801,0
532,0532.0a4c127cb659ebad1f4366cf3eb93b83,0,0,0,6,0.0003361211,0
533,0533.adb2f50e664e9db319a7e802c862ba31,0,0,0,6,0.0001467725,0
534,0534.a2b4731ea39251d3db3b433ed81b1087,0,0,0,6,1.4836256E-05,0
535,0535.e5e6e90ce659ed0f9d4063350a836201,0,0,0,6,-0.0002719687,0
536,0536.ba3a7bb7f4797867867494246c8f6dec,0,0,0,6,9.9958066E-05,0
537,0537.882248ddfd0af3420b98e12fe3f9e7cb,0,0,0,6,-1.5760083E-05,0
538,0538.59939f403bfb0f553e02f77abfb38846,0,0,0,6,0.0001440644,0
539,0539.6430d7b1bde02782a28fef081b4224fc,0,0,0,6,1.4880386E-05,0
540,0540.e0eb7ff6a98c054571e07addde3cc4de,0,0,0,6,-0.0002141876,0
541,0541.ab739b149f085a5830ec76c633db2850,0,0,0,6,1.3940946E-06,0
542,0542.9a7c09acf3e7748e4ae90a48959e731f,0,0,0,6,0.0001056494,0
543,0543.5070e5e197736112782da156d46f6357,0,0,0,6,7.890911E-05,0
544,0544.6498586c31db44aac98902ffc6cee696,0,0,0,6,2.732919E-05,0
545,0545.f3614ca8b5095f9b69b7a3ff336d5aac,0,0,0,6,6.353947E-05,0
546,0546.b6bc744eb32a97fdb4005fc1e513cf85,0,0,0,6,3.581969E-05,0
547,0547.48bed4a66cbab49616e6d2a8f04a170b,0,0,0,6,-2.0635525E-05,0
548,0548.02f295e25e8268967c4f00b24ec03236,0,0,0,6,-0.0001680784,0
549,0549.59f3057eef31f2b8ebb02446556a3f37,0,0,0,6,-0.0004021514,0
550,0550.8e86f9859287ac9846e3c179b29e0fc1,0,0,0,6,-0.0002341012,0
551,0551.5bdfb0c299c60e442e39346dc08bad68,0,0,0,6,0.0003781311,0
552,0552.1ce63d212148c58723cc1f7150b27157,0,0,0,6,0.0002513813,0
553,0553.a2487df9e3ff8da0521a962e19bce6d1,0,0,0,6,-7.715619E-05,0
554,0554.54333f9154d05593aa58b146b2c717c8,0,0,0,6,-1.5194624E-05,0
555,0555.1c625d1145e0bce09ed40f363b26ac73,0,0,0,6,0.0001333399,0
556,0556.f2a384f62a88105a5ea0dee646cf6609,0,0,0,6,0.000093773,0
557,0557.4a673d945072f8ec9ef08a4366f25bc1,0,0,0,6,2.1222557E-05,0
558,0558.38c3bacad7e79fdf03dfdfcbfd19e787,0,0,0,6,-8.5043095E-05,0
559,0559.2c60829e4147cdc981cf7131088b851d,0,0,0,6,-0.0003038857,0
560,0560.c422e330f8ff3ecf8fdfb5f00e691bf9,0,0,0,6,0.0001937791,0
561,0561.7e0c08933efe38c91d293454976e4977,0,0,0,6,5.430111E-05,0
562,0562.7dea96e851b897ea041ea242a9d3c119,0,0,0,6,4.5966928E-05,0
563,0563.cc76540c47ac49aa8dcbe801e8380b36,0,0,0,6,-0.0001497108,0
564,0564.d200fee3d675d75d79f14c8308d631d1,0,0,0,6,-0.0003963472,0
565,0565.881770e64b20fa8ee779d12aeda1fc54,0,0,0,6,-0.0001322573,0
566,0566.97120c2bc957702e0e1606025799951e,0,0,0,6,-0.0001364384,0
567,0567.41bb1a0c6c8c5584844c6baa2612ede2,0,0,0,6,0.0004825431,0
568,0568.112e1928cfa88de3901d08715fd2e3b3,0,0,0,6,0.0001791736,0
569,0569.ef10ce803ff212d76f9dd6148b84a823,0,0,0,6,0.0004067626,0
570,0570.17bb9eeb6562425ac2aee464a84f0e4a,0,0,0,6,-2.249841E-05,0
571,0571.d336e43297da0069689d70dec6ff7870,0,0,0,6,-0.0001619965,0
572,0572.ff4614fcac266492c9c3c1a9432cbe89,0,0,0,6,-0.0001753336,0
573,0573.afc1bc63378e7961549e4bf789461719,0,0,0,6,-0.0002063441,0
574,0574.2059f95c47876cb8f6db440751b0cfc9,0,0,0,6,-0.000138419,0
575,0575.2f6d5a053932e0900b329a15c5f78e38,0,0,0,6,-0.0001504599,0
576,0576.f32636c8fb4d4f4fde3c891f9fdee39c,0,0,0,6,-9.0074514E-05,0
577,0577.7297b06fde913833e96aca4385826c29,0,0,0,6,-0.0002902009,0
578,0578.a91b2f2cc20b7a68d5e340cac03da3ee,0,0,0,6,-3.2981305E-05,0
579,0579.1220a78a48fabb67052c021782ae7720,0,0,0,6,-0.0005217156,0
580,0580.61bd3978cddfc54e52fc52925ecb3b4d,0,0,0,6,-3.8348335E-05,0
581,0581.b249b5db741f2691a42653eab71795fe,0,0,0,6,8.1639286E-05,0
582,0582.adc6095d8af63a380672cfd1e881a586,0,0,0,6,0.0004116277,0
583,0583.5165cf3ccd9404fade3014b0d00c97e6,0,0,0,6,-0.0001472455,0
584,0584.f667c1b60fb4a592ef72138de5ec4c00,0,0,0,6,1.5357882E-05,0
585,0585.b4410217f9fefbb9a9c18df5a4aa621a,0,0,0,6,5.371421E-05,0
586,0586.1babcf27c7404be5cacd809ef42fc30b,0,0,0,6,2.4669504E-05,0
587,0587.20a4cd974ded4a9d366f23106aaf593f,0,0,0,6,-0.0003606973,0
588,0588.cb6d96aaef48d53bc690e780276d6595,0,0,0,6,5.783014E-05,0
589,0589.8646984ed76a8df2811750d151f56b1e,0,0,0,6,0.0003093297,0
590,0590.163e32d267b894e61f0386e879cde23b,0,0,0,6,0.0004120071,0
591,0591.f533bea095d75cc4dc282bdcba69072a,0,0,0,6,9.723921E-05,0
592,0592.217bf33fe765d8cf064a732d56a51ba3,0,0,0,6,-0.0002559148,0
593,0593.3c0b49542cfd173508426513c02483c6,0,0,0,6,1.5739886E-05,0
594,0594.30616a68b04f216bcea0ad52073c0df4,0,0,0,6,-0.0002859568,0
595,0595.2e433fbc3ba01f085d54b39e4b695a62,0,0,0,6,-0.0002733978,0
596,0596.5826fb71adb141704275e2cb8fdddb4f,0,0,0,6,-3.6039575E-05,0
597,0597.658c7632c57e9f07a7bc28b58b97529e,0,0,0,6,-6.0979146E-05,0
598,0598.1ac8a662753f1bba429f52eb184ba794,0,0,0,6,6.3215266E-05,0
599,0599.dcd037ac7e916599160fc182080defe3,0,0,0,6,-0.0002564307,0
600,0600.5c058c763f0c2053e70d2a6ddd5afd1e,0,0,0,6,6.154757E-06,0
601,0601.ecc0277d1962fad8005495cd09dea1aa,0,0,0,6,1.03171815E-05,0
602,0602.af33589441908011e53b55d4702012cd,0,0,0,6,0.000111767,0
603,0603.4582f2bcf4795cdd8136e04313f0c0fc,0,0,0,6,-6.556545E-05,0
604,0604.5ce333fc713b6c6f85386d8be149c1b4,0,0,0,6,-0.0001235269,0
605,0605.0b692301193854c686d6c257203c9976,0,0,0,6,-4.0578652E-05,0
606,0606.246043a69d2c710dde0e67eedb1fd853,0,0,0,6,-0.0001369264,0
607,0607.14d2b2101e12b952f5cfe7aa92afd4a4,0,0,0,6,0.0001083888,0
608,0608.ee46655dde2d5d95579711e1a849cb34,0,0,0,6,-0.0002188278,0
609,0609.2b39e149425abf7a4a84933aad236189,0,0,0,6,-6.586668E-05,0
610,0610.77f0b010c4ee1f527c40a320223e5e3d,0,0,0,6,-1.5433294E-05,0
611,0611.4a47b06e83edee6c61ba37d1be2a09d0,0,0,0,6,6.580185E-05,0
612,0612.f6d6b7e1dc1e063f1fd95991aa452d05,0,0,0,6,0.0001536251,0
613,0613.78f3bc8ff059d262ac436be34a962c6b,0,0,0,6,-0.0001270831,0
614,0614.b5bf667c7ffd59fca7f26a8ca1f8deea,0,0,0,6,-6.209223E-05,0
615,0615.935b5a30e35ec46502a33a445443c124,0,0,0,6,1.1226112E-05,0
616,0616.a152505164d471a0cb84ba780c1fb956,0,0,0,6,9.924648E-05,0
617,0617.5b8410959a7bc173315e3d59d978ba2c,0,0,0,6,-6.261626E-05,0
618,0618.a6e6cf36de8832e7f6df6dc832ebb83d,0,0,0,6,8.679368E-05,0
